Date,Open,High,Low,Close,volume,oi,Ticker,%change,Initial_Allocation,Selection_Date,Buy_Hold_Value,Buy_Price,Quantity,Real_Rank,Total_Portfolio_Value,Hedge_Segment
2026-03-09,285.15,288.85,277.05,288.05,11662512.0,0.0,BANKBARODA,-0.024716438124259388,3.2552002668249633,2026-03-01,2.9124411767632576,315.2,0.010327412014038589,19.0,102.95440234442881,
2026-03-09,154.0,155.08,147.85,151.29,13124009.0,0.0,BANKINDIA,-0.05194886577265334,3.764232961100413,2026-03-01,3.2348242242821996,172.3,0.023323070235727637,2.0,102.95440234442881,
2026-03-09,1909.2,1909.2,1809.9,1862.3,1166675.0,0.0,BHARATFORG,-0.03201829616923968,3.2552002668249633,2026-03-01,3.1719126501193644,1879.3,0.0017321344473074885,3.0,102.95440234442881,
2026-03-09,140.15,141.01,136.3,139.91,29651646.0,0.0,CANBK,-0.041515379872576585,3.777460454998396,2026-03-01,3.3583560542595503,153.56,0.024107957607331296,12.0,102.95440234442881,
2026-03-09,280.0,280.75,268.7,273.3,12304998.0,0.0,FEDERALBNK,-0.04607329842931929,3.6562658470058045,2026-03-01,3.3325244488467116,294.95,0.012306989429192793,10.0,102.95440234442881,
2026-03-09,129.89,,,131.35,,,GOLDBEES,0.004051368292310009,13.9786089248951,2026-03-01,13.274221242661739,138.32,0.10105992571497326,,102.95440234442881,2026-03_onward
2026-03-09,940.0,956.25,925.25,945.35,7016889.0,0.0,HINDALCO,-0.014130774846177863,4.368661417322829,2026-03-01,4.466220472440939,940.0,0.004724409448818898,17.0,102.95440234442881,
2026-03-09,549.8,551.35,534.65,540.55,7172740.0,0.0,HINDCOPPER,-0.03231292517006812,2.896908670696399,2026-03-01,2.7651844992847234,576.0,0.005855190131435738,14.0,102.95440234442881,
2026-03-09,928.0,928.0,878.7,898.9,2044078.0,0.0,INDIANB,-0.04311262507983815,3.811988396120839,2026-03-01,3.459461251159033,976.65,0.0041614453967418205,9.0,102.95440234442881,
2026-03-09,158.0,162.15,156.3,161.22,40458725.0,0.0,IOC,-0.04422575290490871,3.2552002668249633,2026-03-01,2.7993993013149865,179.11,0.018174307781949433,18.0,102.95440234442881,
2026-03-09,113.07,,,113.05,,,LIQUIDCASE,8.846426043862543e-05,19.24413501387392,2026-03-01,19.257762798251267,112.97,0.1703473047169507,,102.95440234442881,2026-03_onward
2026-03-09,358.0,358.8,344.05,347.85,1005944.0,0.0,M&MFIN,-0.04305364511691878,3.705528197386674,2026-03-01,3.443676151378452,366.0,0.010006179589583698,13.0,102.95440234442881,
2026-03-09,67.0,67.5,63.59,65.69,36574212.0,0.0,MAHABANK,-0.0633109938685299,3.2552002668249633,2026-03-01,2.8602742847476166,71.98,0.04522367694949935,16.0,102.95440234442881,
2026-03-09,2479.0,2587.9,2451.1,2577.1,4232863.0,0.0,MCX,0.01704881802754632,3.3911638209438526,2026-03-01,3.5768707416012773,2501.2,0.0015710933086745468,11.0,102.95440234442881,
2026-03-09,396.0,402.45,384.0,388.1,18671228.0,0.0,NATIONALUM,-0.020320585636753652,5.021076901374641,2026-03-01,5.495431318171173,362.85,0.013954789503441402,5.0,102.95440234442881,
2026-03-09,150.99,151.19,144.8,149.52,17043925.0,0.0,SAIL,-0.03498128307732018,3.8472205143956826,2026-03-01,3.4713439823332473,165.59,0.02360709605236403,15.0,102.95440234442881,
2026-03-09,1115.0,1115.0,1064.3,1098.5,24631198.0,0.0,SBIN,-0.03893263342082243,4.549394173258033,2026-03-01,4.158699758112631,1189.9,0.0037759953098296817,7.0,102.95440234442881,
2026-03-09,957.5,993.0,934.2,987.2,11999852.0,0.0,SHRIRAMFIN,-0.020148883374689786,4.028963305595612,2026-03-01,3.6848180241652657,1052.5,0.0036465738759976257,8.0,102.95440234442881,
2026-03-09,181.51,183.16,175.5,179.06,22083962.0,0.0,UNIONBANK,-0.05083487940630804,3.9262521451116963,2026-03-01,3.4757240772418063,198.13,0.020716317448561526,6.0,102.95440234442881,
2026-03-09,709.05,713.25,698.0,709.4,10105473.0,0.0,VEDL,-0.016088765603328725,4.419766274595091,2026-03-01,4.364396151444539,723.35,0.006170101022740859,1.0,102.95440234442881,
2026-03-10,2137.7,2168.6,2085.7,2100.6,1148309.0,0.0,APLAPOLLO,0.0012870012870012104,3.2552002668249633,2026-03-01,3.0599989620032746,2222.3,0.0014647888524613973,20.0,104.4124973133625,
2026-03-10,191.5,195.17,191.0,193.56,17754507.0,0.0,ASHOKLEY,0.03541243179629827,3.7657804619964947,2026-03-01,3.452887097224261,209.01,0.018558778621934124,4.0,104.4124973133625,
2026-03-10,291.0,296.15,290.5,294.4,8965568.0,0.0,BANKBARODA,0.022044783891685293,3.2552002668249633,2026-03-01,2.976645313102249,315.2,0.010327412014038589,19.0,104.4124973133625,
2026-03-10,154.0,156.95,151.54,156.17,6865878.0,0.0,BANKINDIA,0.03225593231542079,3.764232961100413,2026-03-01,3.33916649551293,172.3,0.023323070235727637,2.0,104.4124973133625,
2026-03-10,1885.0,1886.5,1827.1,1842.2,959909.0,0.0,BHARATFORG,-0.010793105299897965,3.2552002668249633,2026-03-01,3.1376778628845474,1879.3,0.0017321344473074885,3.0,104.4124973133625,
2026-03-10,142.5,143.85,140.17,142.27,21772242.0,0.0,CANBK,0.016867986562790538,3.777460454998396,2026-03-01,3.4150047590558668,153.56,0.024107957607331296,12.0,104.4124973133625,
2026-03-10,277.25,281.15,275.25,276.0,10974726.0,0.0,FEDERALBNK,0.009879253567508295,3.6562658470058045,2026-03-01,3.365447302896789,294.95,0.012306989429192793,10.0,104.4124973133625,
2026-03-10,131.51,,,132.2,,,GOLDBEES,0.006471259992386624,13.9786089248951,2026-03-01,13.360122179519463,138.32,0.10105992571497326,,104.4124973133625,2026-03_onward
2026-03-10,956.0,959.75,933.35,956.6,4839199.0,0.0,HINDALCO,0.011900354366107813,4.368661417322829,2026-03-01,4.519370078740152,940.0,0.004724409448818898,17.0,104.4124973133625,
2026-03-10,552.0,555.0,545.5,548.95,4213894.0,0.0,HINDCOPPER,0.015539728054759117,2.896908670696399,2026-03-01,2.808154714424843,576.0,0.005855190131435738,14.0,104.4124973133625,
2026-03-10,912.0,937.0,905.55,929.75,1627044.0,0.0,INDIANB,0.034319724107242155,3.811988396120839,2026-03-01,3.578189006858506,976.65,0.0041614453967418205,9.0,104.4124973133625,
2026-03-10,164.44,166.86,159.12,159.94,26772223.0,0.0,IOC,-0.007939461605259934,3.2552002668249633,2026-03-01,2.7771735780444047,179.11,0.018174307781949433,18.0,104.4124973133625,
2026-03-10,113.08,,,113.06,,,LIQUIDCASE,8.845643520571933e-05,19.24413501387392,2026-03-01,19.259466271298436,112.97,0.1703473047169507,,104.4124973133625,2026-03_onward
2026-03-10,351.35,364.45,350.5,360.7,1483496.0,0.0,M&MFIN,0.036941210291792315,3.705528197386674,2026-03-01,3.5708897162633533,366.0,0.010006179589583698,13.0,104.4124973133625,
2026-03-10,67.44,69.08,66.44,68.77,20969226.0,0.0,MAHABANK,0.046886892982189066,3.2552002668249633,2026-03-01,2.994383659036285,71.98,0.04522367694949935,16.0,104.4124973133625,
2026-03-10,2605.0,2623.9,2562.1,2578.2,3351851.0,0.0,MCX,0.00042683636645834966,3.3911638209438526,2026-03-01,3.5783974801119136,2501.2,0.0015710933086745468,11.0,104.4124973133625,
2026-03-10,390.0,393.65,380.65,388.75,13040542.0,0.0,NATIONALUM,0.0016748260757535327,5.021076901374641,2026-03-01,5.504635209840359,362.85,0.013954789503441402,5.0,104.4124973133625,
2026-03-10,152.05,153.45,148.37,149.84,11722822.0,0.0,SAIL,0.0021401819154627244,3.8472205143956826,2026-03-01,3.4787732899465875,165.59,0.02360709605236403,15.0,104.4124973133625,
2026-03-10,1111.1,1119.9,1104.5,1112.2,17491459.0,0.0,SBIN,0.012471552116522622,4.549394173258033,2026-03-01,4.210565198882902,1189.9,0.0037759953098296817,7.0,104.4124973133625,
2026-03-10,1010.0,1068.3,1006.7,1062.9,14297519.0,0.0,SHRIRAMFIN,0.07668152350081048,4.028963305595612,2026-03-01,3.9673754840815048,1052.5,0.0036465738759976257,8.0,104.4124973133625,
2026-03-10,182.0,187.55,179.8,186.3,18486715.0,0.0,UNIONBANK,0.04043337428794813,3.9262521451116963,2026-03-01,3.6162593297785577,198.13,0.020716317448561526,6.0,104.4124973133625,
2026-03-10,720.0,723.95,703.1,722.0,14950497.0,0.0,VEDL,0.017761488581900187,4.419766274595091,2026-03-01,4.441914323855311,723.35,0.006170101022740859,1.0,104.4124973133625,
2026-03-11,2109.9,2126.5,1989.5,2016.3,722986.0,0.0,APLAPOLLO,-0.040131391031133945,3.2552002668249633,2026-03-01,2.9371969471042574,2222.3,0.0014647888524613973,20.0,103.51780351204626,
2026-03-11,194.39,195.38,183.88,184.66,28300159.0,0.0,ASHOKLEY,-0.04598057449886339,3.7657804619964947,2026-03-01,3.2941213648141767,209.01,0.018558778621934124,4.0,103.51780351204626,
2026-03-11,295.0,297.2,288.5,289.3,6444909.0,0.0,BANKBARODA,-0.017323369565217295,3.2552002668249633,2026-03-01,2.925079786278807,315.2,0.010327412014038589,19.0,103.51780351204626,
2026-03-11,156.95,157.7,153.78,154.3,6073597.0,0.0,BANKINDIA,-0.011974130754946355,3.764232961100413,2026-03-01,3.299182879283122,172.3,0.023323070235727637,2.0,103.51780351204626,
2026-03-11,1849.7,1862.8,1793.0,1797.1,807896.0,0.0,BHARATFORG,-0.02448159808924122,3.2552002668249633,2026-03-01,3.0608624945118987,1879.3,0.0017321344473074885,3.0,103.51780351204626,
2026-03-11,143.0,143.7,139.01,139.41,13349850.0,0.0,CANBK,-0.020102621775497376,3.777460454998396,2026-03-01,3.3463542100230432,153.56,0.024107957607331296,12.0,103.51780351204626,
2026-03-11,276.7,277.0,268.7,269.45,9571287.0,0.0,FEDERALBNK,-0.02373188405797111,3.6562658470058045,2026-03-01,3.285578897701231,294.95,0.012306989429192793,10.0,103.51780351204626,
2026-03-11,133.43,,,132.71,,,GOLDBEES,0.003857791225416074,13.9786089248951,2026-03-01,13.4116627416341,138.32,0.10105992571497326,,103.51780351204626,2026-03_onward
2026-03-11,959.95,978.9,952.5,959.1,4456510.0,0.0,HINDALCO,0.002613422538155996,4.368661417322829,2026-03-01,4.531181102362199,940.0,0.004724409448818898,17.0,103.51780351204626,
2026-03-11,550.0,562.0,540.4,542.9,5402609.0,0.0,HINDCOPPER,-0.011021040167592755,2.896908670696399,2026-03-01,2.777205928520352,576.0,0.005855190131435738,14.0,103.51780351204626,
2026-03-11,929.85,935.0,910.0,917.8,1145458.0,0.0,INDIANB,-0.012852917450927759,3.811988396120839,2026-03-01,3.5321988389295362,976.65,0.0041614453967418205,9.0,103.51780351204626,
2026-03-11,160.5,162.99,159.66,160.63,22703344.0,0.0,IOC,0.004314117794172789,3.2552002668249633,2026-03-01,2.7891546319949523,179.11,0.018174307781949433,18.0,103.51780351204626,
2026-03-11,113.08,,,113.08,,,LIQUIDCASE,0.0001768972227136345,19.24413501387392,2026-03-01,19.262873217392773,112.97,0.1703473047169507,,103.51780351204626,2026-03_onward
2026-03-11,361.2,363.95,351.0,353.05,612104.0,0.0,M&MFIN,-0.02120876074299971,3.705528197386674,2026-03-01,3.4951555706314856,366.0,0.010006179589583698,13.0,103.51780351204626,
2026-03-11,69.05,69.14,66.7,67.04,11860949.0,0.0,MAHABANK,-0.025156318161989044,3.2552002668249633,2026-03-01,2.9190559910105076,71.98,0.04522367694949935,16.0,103.51780351204626,
2026-03-11,2580.0,2608.0,2520.4,2531.6,2043024.0,0.0,MCX,-0.018074625707858116,3.3911638209438526,2026-03-01,3.513719285024948,2501.2,0.0015710933086745468,11.0,103.51780351204626,
2026-03-11,392.0,403.35,390.65,397.75,16596283.0,0.0,NATIONALUM,0.023151125401929207,5.021076901374641,2026-03-01,5.632073709875248,362.85,0.013954789503441402,5.0,103.51780351204626,
2026-03-11,150.82,155.34,150.82,153.88,13160960.0,0.0,SAIL,0.02696209289909235,3.8472205143956826,2026-03-01,3.5725682985650087,165.59,0.02360709605236403,15.0,103.51780351204626,
2026-03-11,1113.4,1115.9,1088.0,1091.1,8364878.0,0.0,SBIN,-0.018971408020140412,4.549394173258033,2026-03-01,4.130684848499492,1189.9,0.0037759953098296817,7.0,103.51780351204626,
2026-03-11,1062.9,1077.9,1028.7,1031.7,10731059.0,0.0,SHRIRAMFIN,-0.029353655094552678,4.028963305595612,2026-03-01,3.850918512491192,1052.5,0.0036465738759976257,8.0,103.51780351204626,
2026-03-11,187.5,187.55,180.4,180.92,12583965.0,0.0,UNIONBANK,-0.02887815351583478,3.9262521451116963,2026-03-01,3.5118284377001427,198.13,0.020716317448561526,6.0,103.51780351204626,
2026-03-11,727.6,743.5,715.0,721.55,15906006.0,0.0,VEDL,-0.0006232686980609525,4.419766274595091,2026-03-01,4.439145817697783,723.35,0.006170101022740859,1.0,103.51780351204626,
2026-03-12,2019.9,2025.0,1937.2,2009.2,1360299.0,0.0,APLAPOLLO,-0.003521301393641818,3.2552002668249633,2026-03-01,2.9268541914010187,2222.3,0.0014647888524613973,20.0,103.38626294493073,
2026-03-12,184.66,184.97,177.01,178.47,44243228.0,0.0,ASHOKLEY,-0.03352106574244551,3.7657804619964947,2026-03-01,3.1836989059806466,209.01,0.018558778621934124,4.0,103.38626294493073,
2026-03-12,287.0,293.35,282.95,289.2,8115474.0,0.0,BANKBARODA,-0.0003456619426202012,3.2552002668249633,2026-03-01,2.924068697517563,315.2,0.010327412014038589,19.0,103.38626294493073,
2026-03-12,151.0,156.6,149.81,154.78,6364616.0,0.0,BANKINDIA,0.003110823071937663,3.764232961100413,2026-03-01,3.3094460535025374,172.3,0.023323070235727637,2.0,103.38626294493073,
2026-03-12,1789.9,1792.4,1720.0,1779.6,1253973.0,0.0,BHARATFORG,-0.009737911078960493,3.2552002668249633,2026-03-01,3.0310560877154167,1879.3,0.0017321344473074885,3.0,103.38626294493073,
2026-03-12,138.6,142.86,136.26,140.34,21773776.0,0.0,CANBK,0.0066709705186143164,3.777460454998396,2026-03-01,3.368677640302948,153.56,0.024107957607331296,12.0,103.38626294493073,
2026-03-12,265.75,272.15,264.85,270.25,7972457.0,0.0,FEDERALBNK,0.0029690109482278793,3.6562658470058045,2026-03-01,3.295333817419772,294.95,0.012306989429192793,10.0,103.38626294493073,
2026-03-12,131.9,,,132.43,,,GOLDBEES,-0.0021098636123879633,13.9786089248951,2026-03-01,13.383365962433906,138.32,0.10105992571497326,,103.38626294493073,2026-03_onward
2026-03-12,968.0,972.0,934.45,969.75,4664967.0,0.0,HINDALCO,0.011104160150140707,4.368661417322829,2026-03-01,4.5814960629921195,940.0,0.004724409448818898,17.0,103.38626294493073,
2026-03-12,540.8,540.8,519.4,527.35,8013312.0,0.0,HINDCOPPER,-0.02864247559403199,2.896908670696399,2026-03-01,2.6976598754931067,576.0,0.005855190131435738,14.0,103.38626294493073,
2026-03-12,910.0,922.3,890.0,909.6,1025100.0,0.0,INDIANB,-0.0089344083678361,3.811988396120839,2026-03-01,3.5006407320661435,976.65,0.0041614453967418205,9.0,103.38626294493073,
2026-03-12,157.4,162.25,154.06,160.16,21636039.0,0.0,IOC,-0.0029259789578534035,3.2552002668249633,2026-03-01,2.780993624231536,179.11,0.018174307781949433,18.0,103.38626294493073,
2026-03-12,113.11,,,113.09,,,LIQUIDCASE,8.843296781035903e-05,19.24413501387392,2026-03-01,19.264576690439945,112.97,0.1703473047169507,,103.38626294493073,2026-03_onward
2026-03-12,350.0,352.3,344.0,346.3,906284.0,0.0,M&MFIN,-0.019119104942642684,3.705528197386674,2026-03-01,3.4283313244857205,366.0,0.010006179589583698,13.0,103.38626294493073,
2026-03-12,65.56,68.02,65.45,67.11,12907665.0,0.0,MAHABANK,0.0010441527446298782,3.2552002668249633,2026-03-01,2.9221039313352497,71.98,0.04522367694949935,16.0,103.38626294493073,
2026-03-12,2512.7,2539.9,2466.9,2526.1,2510419.0,0.0,MCX,-0.002172539105703919,3.3911638209438526,2026-03-01,3.5060855924717655,2501.2,0.0015710933086745468,11.0,103.38626294493073,
2026-03-12,403.5,410.2,385.95,409.15,20128518.0,0.0,NATIONALUM,0.028661219358893764,5.021076901374641,2026-03-01,5.793495809919442,362.85,0.013954789503441402,5.0,103.38626294493073,
2026-03-12,153.01,154.2,149.6,153.65,9824998.0,0.0,SAIL,-0.0014946711723420325,3.8472205143956826,2026-03-01,3.5672284837179205,165.59,0.02360709605236403,15.0,103.38626294493073,
2026-03-12,1075.1,1098.0,1070.5,1085.2,14614140.0,0.0,SBIN,-0.005407387040601064,4.549394173258033,2026-03-01,4.1083486367809074,1189.9,0.0037759953098296817,7.0,103.38626294493073,
2026-03-12,1021.1,1046.7,1006.1,1031.7,7054662.0,0.0,SHRIRAMFIN,0.0,4.028963305595612,2026-03-01,3.850918512491192,1052.5,0.0036465738759976257,8.0,103.38626294493073,
2026-03-12,179.52,183.4,175.52,182.1,14230468.0,0.0,UNIONBANK,0.006522219765642268,3.9262521451116963,2026-03-01,3.534733354550055,198.13,0.020716317448561526,6.0,103.38626294493073,
2026-03-12,730.25,730.3,704.55,719.6,10180516.0,0.0,VEDL,-0.0027025154181968825,4.419766274595091,2026-03-01,4.427148957681831,723.35,0.006170101022740859,1.0,103.38626294493073,
2026-03-13,2006.8,2013.5,1908.5,1933.2,560842.0,0.0,APLAPOLLO,-0.03782600039816841,3.2552002668249633,2026-03-01,2.8161430035917028,2222.3,0.0014647888524613973,20.0,100.37567993446447,
2026-03-13,176.6,176.6,169.41,170.65,27176714.0,0.0,ASHOKLEY,-0.043816887992379594,3.7657804619964947,2026-03-01,3.0441991276158307,209.01,0.018558778621934124,4.0,100.37567993446447,
2026-03-13,286.15,287.5,280.0,281.05,6237801.0,0.0,BANKBARODA,-0.02818118948824333,3.2552002668249633,2026-03-01,2.8416649634761795,315.2,0.010327412014038589,19.0,100.37567993446447,
2026-03-13,154.06,154.65,149.7,150.2,9551217.0,0.0,BANKINDIA,-0.029590386354826248,3.764232961100413,2026-03-01,3.2115182661589428,172.3,0.023323070235727637,2.0,100.37567993446447,
2026-03-13,1764.0,1775.5,1666.1,1675.1,1361265.0,0.0,BHARATFORG,-0.05872106091256457,3.2552002668249633,2026-03-01,2.85306925855928,1879.3,0.0017321344473074885,3.0,100.37567993446447,
2026-03-13,139.0,139.67,134.34,134.68,21035474.0,0.0,CANBK,-0.04033062562348577,3.777460454998396,2026-03-01,3.2328167635456824,153.56,0.024107957607331296,12.0,100.37567993446447,
2026-03-13,268.65,269.75,262.15,263.05,7258500.0,0.0,FEDERALBNK,-0.026641998149861235,3.6562658470058045,2026-03-01,3.2075395399528994,294.95,0.012306989429192793,10.0,100.37567993446447,
2026-03-13,131.38,,,130.32,,,GOLDBEES,-0.01593294570716619,13.9786089248951,2026-03-01,13.170129519175312,138.32,0.10105992571497326,,100.37567993446447,2026-03_onward
2026-03-13,967.0,968.15,904.3,910.05,10347187.0,0.0,HINDALCO,-0.06156225831399853,4.368661417322829,2026-03-01,4.2994488188976305,940.0,0.004724409448818898,17.0,100.37567993446447,
2026-03-13,526.3,528.35,493.55,496.3,10833935.0,0.0,HINDCOPPER,-0.058879302171233494,2.896908670696399,2026-03-01,2.538823544528736,576.0,0.005855190131435738,14.0,100.37567993446447,
2026-03-13,909.6,909.6,867.55,870.3,2204866.0,0.0,INDIANB,-0.04320580474934044,3.811988396120839,2026-03-01,3.3493927320989054,976.65,0.0041614453967418205,9.0,100.37567993446447,
2026-03-13,158.99,160.34,155.8,156.54,11958819.0,0.0,IOC,-0.022602397602397684,3.2552002668249633,2026-03-01,2.718136500606922,179.11,0.018174307781949433,18.0,100.37567993446447,
2026-03-13,113.15,,,113.14,,,LIQUIDCASE,0.00044212574056068377,19.24413501387392,2026-03-01,19.273094055675795,112.97,0.1703473047169507,,100.37567993446447,2026-03_onward
2026-03-13,346.0,347.95,327.8,330.2,2655760.0,0.0,M&MFIN,-0.04649148137453085,3.705528197386674,2026-03-01,3.268943122567672,366.0,0.010006179589583698,13.0,100.37567993446447,
2026-03-13,67.0,67.08,63.8,64.09,17868529.0,0.0,MAHABANK,-0.04500074504544771,3.2552002668249633,2026-03-01,2.790607077324932,71.98,0.04522367694949935,16.0,100.37567993446447,
2026-03-13,2520.0,2544.0,2465.0,2498.8,2434350.0,0.0,MCX,-0.010807173112703294,3.3911638209438526,2026-03-01,3.468194718525968,2501.2,0.0015710933086745468,11.0,100.37567993446447,
2026-03-13,408.65,411.7,381.25,387.35,28466667.0,0.0,NATIONALUM,-0.05328119271660747,5.021076901374641,2026-03-01,5.484811443168266,362.85,0.013954789503441402,5.0,100.37567993446447,
2026-03-13,152.26,154.25,144.25,149.89,24157379.0,0.0,SAIL,-0.02447120078099585,3.8472205143956826,2026-03-01,3.4799341192611717,165.59,0.02360709605236403,15.0,100.37567993446447,
2026-03-13,1077.5,1081.3,1042.3,1047.0,15978675.0,0.0,SBIN,-0.03520088462956139,4.549394173258033,2026-03-01,3.9637311303995673,1189.9,0.0037759953098296817,7.0,100.37567993446447,
2026-03-13,1021.3,1028.0,994.7,1003.6,6562852.0,0.0,SHRIRAMFIN,-0.02723659978675974,4.028963305595612,2026-03-01,3.746032586155046,1052.5,0.0036465738759976257,8.0,100.37567993446447,
2026-03-13,181.5,181.64,173.31,173.88,10935027.0,0.0,UNIONBANK,-0.04514003294892921,3.9262521451116963,2026-03-01,3.375175374459987,198.13,0.020716317448561526,6.0,100.37567993446447,
2026-03-13,714.5,715.5,684.45,689.55,15416801.0,0.0,VEDL,-0.0417593107281824,4.419766274595091,2026-03-01,4.242274268718046,723.35,0.006170101022740859,1.0,100.37567993446447,
2026-03-16,1921.6,1937.7,1872.1,1893.7,667940.0,0.0,APLAPOLLO,-0.020432443616801188,3.2552002668249633,2026-03-01,2.7586023204539663,2222.3,0.0014647888524613973,20.0,99.54825846662293,
2026-03-16,169.3,174.9,168.7,172.77,21338066.0,0.0,ASHOKLEY,0.012423088192206277,3.7657804619964947,2026-03-01,3.08201748185284,209.01,0.018558778621934124,4.0,99.54825846662293,
2026-03-16,280.0,282.5,272.5,279.95,9554841.0,0.0,BANKBARODA,-0.00391389432485334,3.2552002668249633,2026-03-01,2.8305429871024956,315.2,0.010327412014038589,19.0,99.54825846662293,
2026-03-16,149.0,151.84,146.88,150.67,10444439.0,0.0,BANKINDIA,0.0031291611185086943,3.764232961100413,2026-03-01,3.221567624248788,172.3,0.023323070235727637,2.0,99.54825846662293,
2026-03-16,1675.1,1717.4,1650.0,1697.0,905203.0,0.0,BHARATFORG,0.013073846337532169,3.2552002668249633,2026-03-01,2.8903698476360207,1879.3,0.0017321344473074885,3.0,99.54825846662293,
2026-03-16,134.5,135.38,131.5,134.51,28679443.0,0.0,CANBK,-0.0012622512622514348,3.777460454998396,2026-03-01,3.2287361365052694,153.56,0.024107957607331296,12.0,99.54825846662293,
2026-03-16,262.0,265.5,257.05,260.85,12531069.0,0.0,FEDERALBNK,-0.008363429005892375,3.6562658470058045,2026-03-01,3.1807135107269104,294.95,0.012306989429192793,10.0,99.54825846662293,
2026-03-16,128.0,,,127.22,,,GOLDBEES,-0.02378759975445055,13.9786089248951,2026-03-01,12.856843749458895,138.32,0.10105992571497326,,99.54825846662293,2026-03_onward
2026-03-16,906.85,943.15,901.3,921.15,10755610.0,0.0,HINDALCO,0.01219713202571282,4.368661417322829,2026-03-01,4.35188976377952,940.0,0.004724409448818898,17.0,99.54825846662293,
2026-03-16,488.05,494.8,472.5,477.55,11893736.0,0.0,HINDCOPPER,-0.03777956880918798,2.896908670696399,2026-03-01,2.442907885733826,576.0,0.005855190131435738,14.0,99.54825846662293,
2026-03-16,865.0,884.6,848.65,877.45,2341800.0,0.0,INDIANB,0.00821555785361383,3.811988396120839,2026-03-01,3.376909861863938,976.65,0.0041614453967418205,9.0,99.54825846662293,
2026-03-16,153.01,154.6,146.88,148.96,35687077.0,0.0,IOC,-0.04842212852944927,3.2552002668249633,2026-03-01,2.586518545613946,179.11,0.018174307781949433,18.0,99.54825846662293,
2026-03-16,113.15,,,113.15,,,LIQUIDCASE,8.838607035532853e-05,19.24413501387392,2026-03-01,19.274797528722964,112.97,0.1703473047169507,,99.54825846662293,2026-03_onward
2026-03-16,328.0,330.4,314.7,319.55,2087233.0,0.0,M&MFIN,-0.03225317989097509,3.705528197386674,2026-03-01,3.163509311982131,366.0,0.010006179589583698,13.0,99.54825846662293,
2026-03-16,63.9,64.26,61.9,63.33,18679362.0,0.0,MAHABANK,-0.011858324231549422,3.2552002668249633,2026-03-01,2.757515153799156,71.98,0.04522367694949935,16.0,99.54825846662293,
2026-03-16,2474.0,2577.0,2440.8,2555.6,3474374.0,0.0,MCX,0.0227309108372018,3.3911638209438526,2026-03-01,3.547029943438836,2501.2,0.0015710933086745468,11.0,99.54825846662293,
2026-03-16,384.25,390.3,369.6,372.25,17935359.0,0.0,NATIONALUM,-0.038982832064024864,5.021076901374641,2026-03-01,5.270997959776396,362.85,0.013954789503441402,5.0,99.54825846662293,
2026-03-16,148.97,150.13,143.27,144.69,16060150.0,0.0,SAIL,-0.03469210754553331,3.8472205143956826,2026-03-01,3.3592078705443926,165.59,0.02360709605236403,15.0,99.54825846662293,
2026-03-16,1048.7,1073.0,1036.1,1066.7,15322269.0,0.0,SBIN,0.018815663801337257,4.549394173258033,2026-03-01,4.03831136274806,1189.9,0.0037759953098296817,7.0,99.54825846662293,
2026-03-16,990.0,1002.9,969.3,992.0,10476354.0,0.0,SHRIRAMFIN,-0.011558389796731738,4.028963305595612,2026-03-01,3.7027344813330068,1052.5,0.0036465738759976257,8.0,99.54825846662293,
2026-03-16,172.2,176.97,171.25,175.6,13777819.0,0.0,UNIONBANK,0.009891879457096797,3.9262521451116963,2026-03-01,3.4085622024107067,198.13,0.020716317448561526,6.0,99.54825846662293,
2026-03-16,688.0,697.5,677.25,685.6,11112301.0,0.0,VEDL,-0.005728373576970425,4.419766274595091,2026-03-01,4.2179729368908605,723.35,0.006170101022740859,1.0,99.54825846662293,
2026-03-17,1914.0,1974.5,1896.7,1965.6,866076.0,0.0,APLAPOLLO,0.03796799915509319,3.2552002668249633,2026-03-01,2.8633409310262006,2222.3,0.0014647888524613973,20.0,100.93323899958523,
2026-03-17,174.0,176.6,171.7,176.11,20890037.0,0.0,ASHOKLEY,0.019332059964114245,3.7657804619964947,2026-03-01,3.141599228622467,209.01,0.018558778621934124,4.0,100.93323899958523,
2026-03-17,280.55,283.95,277.3,283.25,5072811.0,0.0,BANKBARODA,0.011787819253438192,3.2552002668249633,2026-03-01,2.8639089162235467,315.2,0.010327412014038589,19.0,100.93323899958523,
2026-03-17,151.1,151.75,148.54,151.38,8579109.0,0.0,BANKINDIA,0.0047122851264354,3.764232961100413,2026-03-01,3.2367485694483413,172.3,0.023323070235727637,2.0,100.93323899958523,
2026-03-17,1708.0,1755.0,1691.2,1746.0,1099383.0,0.0,BHARATFORG,0.028874484384207477,3.2552002668249633,2026-03-01,2.9738277866661713,1879.3,0.0017321344473074885,3.0,100.93323899958523,
2026-03-17,135.0,136.85,133.67,136.58,21872417.0,0.0,CANBK,0.015389190394766272,3.777460454998396,2026-03-01,3.2784237716444107,153.56,0.024107957607331296,12.0,100.93323899958523,
2026-03-17,260.85,266.5,255.8,264.55,12836887.0,0.0,FEDERALBNK,0.014184397163120588,3.6562658470058045,2026-03-01,3.2258300144251644,294.95,0.012306989429192793,10.0,100.93323899958523,
2026-03-17,127.82,,,128.22,,,GOLDBEES,0.00786039930828486,13.9786089248951,2026-03-01,12.957903675173869,138.32,0.10105992571497326,,100.93323899958523,2026-03_onward
