Date,Open,High,Low,Close,Volume
2020-05-21,620.65,626.85,612.3,616.6,7916847
2020-05-22,616.7,641.85,610.1,639.35,10875625
2020-05-26,640.0,646.9,624.05,627.7,8859499
2020-05-27,630.0,637.8,625.8,633.05,7710110
2020-05-28,634.0,637.65,626.05,628.35,5488725
2020-05-29,633.0,650.95,631.0,648.15,10580213
2020-06-01,649.0,652.6,634.55,642.5,7439126
2020-06-02,644.9,658.65,636.0,637.6,6883613
2020-06-03,646.85,649.5,635.3,641.2,5044705
2020-06-04,643.0,664.8,642.5,660.55,10452588
2020-06-05,665.0,669.75,649.0,650.9,6481383
2020-06-08,656.7,657.8,633.05,635.1,6263354
2020-06-09,638.9,654.3,637.05,640.05,8968473
2020-06-10,646.8,650.75,639.8,642.95,5426109
2020-06-11,645.65,646.95,632.8,635.0,3172467
2020-06-12,616.3,645.0,616.3,643.6,5579264
2020-06-15,643.0,653.5,637.0,643.65,4520269
2020-06-16,644.5,650.0,632.45,637.8,2927072
2020-06-17,640.0,643.8,635.0,640.35,2648049
2020-06-18,641.65,644.8,636.4,642.05,2161531
2020-06-19,648.85,648.85,631.5,636.2,4476030
2020-06-22,691.0,692.5,651.65,655.95,29313468
2020-06-23,674.0,674.0,655.4,659.8,8287942
2020-06-24,660.0,662.25,628.3,631.2,6955964
2020-06-25,632.0,642.0,629.15,634.9,5816412
2020-06-26,639.0,643.65,631.6,634.9,3847867
2020-06-29,637.0,648.0,635.4,644.9,6772345
2020-06-30,647.95,649.9,638.0,640.25,4319890
2020-07-01,642.6,642.6,621.05,627.1,4809654
2020-07-02,630.0,654.45,626.0,646.2,6169883
2020-07-03,652.95,652.95,635.5,638.8,5380124
2020-07-06,640.0,644.25,629.2,634.6,5604898
2020-07-07,637.95,642.6,635.2,636.55,3781547
2020-07-08,643.45,648.0,632.5,634.4,6953560
2020-07-09,643.95,643.95,636.25,639.05,4354463
2020-07-10,640.0,647.0,636.7,638.9,4119833
2020-07-13,641.0,646.0,636.6,638.35,3450074
2020-07-14,639.95,644.0,631.25,632.3,5432821
2020-07-15,634.4,643.5,633.1,638.2,4253994
2020-07-16,639.95,677.4,635.9,674.5,16098367
2020-07-17,674.5,696.65,669.25,689.1,15244105
2020-07-20,689.0,690.85,672.35,674.35,5469496
2020-07-21,676.1,682.1,660.0,662.3,4314960
2020-07-22,666.15,677.8,657.5,661.7,5918154
2020-07-23,663.95,674.0,662.2,671.45,4620517
2020-07-24,673.0,681.0,658.2,666.05,4962946
2020-07-27,673.95,673.95,650.4,652.9,4465120
2020-07-28,651.0,665.75,644.25,662.6,4583122
2020-07-29,662.6,685.55,662.6,681.25,7288841
2020-07-30,681.2,698.95,681.0,685.95,7171188
2020-07-31,687.0,724.0,687.0,720.15,18897332
2020-08-03,724.0,734.2,701.0,710.4,12500684
2020-08-04,708.0,718.9,703.2,713.85,6971075
2020-08-05,720.8,729.95,716.0,722.15,5263247
2020-08-06,724.95,739.7,720.1,731.1,9663912
2020-08-07,738.0,739.65,724.5,728.65,6159882
2020-08-10,760.0,814.5,751.35,795.6,56895564
2020-08-11,801.1,801.85,768.75,778.0,14861526
2020-08-12,778.0,778.0,755.6,762.1,7841606
2020-08-13,765.95,782.9,754.1,760.25,13741283
2020-08-14,762.0,787.75,752.55,771.8,16276397
2020-08-17,779.0,781.0,765.5,771.65,6145819
2020-08-18,772.0,779.65,763.0,764.85,5520727
2020-08-19,770.0,772.7,756.65,758.35,6296081
2020-08-20,758.35,771.75,758.35,762.7,8167571
2020-08-21,768.85,770.6,759.05,760.75,4700989
2020-08-24,763.0,767.0,750.25,751.75,4942354
2020-08-25,756.25,758.0,745.25,747.75,3424068
2020-08-26,751.5,754.0,744.2,748.0,3730761
2020-08-27,750.8,764.0,749.95,756.2,6989244
2020-08-28,763.0,771.0,746.7,748.6,8206125
2020-08-31,752.0,755.7,705.2,713.55,7649142
2020-09-01,713.55,741.0,710.0,736.55,6260042
2020-09-02,739.95,748.5,729.2,738.25,5583378
2020-09-03,742.7,745.95,735.0,738.6,3560610
2020-09-04,733.75,750.0,717.1,724.6,7473320
2020-09-07,728.0,733.8,707.0,716.75,4688730
2020-09-08,716.75,726.45,704.4,708.2,4818231
2020-09-09,709.15,734.95,705.2,727.55,9082720
2020-09-10,729.0,735.9,719.25,726.8,4571167
2020-09-11,725.8,731.5,720.25,725.95,2465472
2020-09-14,729.0,730.25,717.75,721.6,3104687
2020-09-15,723.0,754.0,722.65,742.45,14548327
2020-09-16,743.95,756.5,732.0,752.6,6773204
2020-09-17,751.0,762.0,746.7,751.5,7105873
2020-09-18,780.0,819.3,776.15,806.25,35527345
2020-09-21,806.25,811.95,762.0,768.1,12576401
2020-09-22,777.05,787.95,755.15,777.65,14483986
2020-09-23,783.95,784.0,761.8,767.4,6236596
2020-09-24,764.45,766.65,730.0,733.45,7123765
2020-09-25,752.0,777.0,740.4,770.1,13365213
2020-09-28,772.1,778.0,755.6,774.8,9291117
2020-09-29,777.6,786.0,759.05,762.35,6583112
2020-09-30,762.35,794.9,761.05,774.7,14333238
2020-10-01,779.8,781.0,765.75,773.0,5852563
2020-10-05,776.0,784.05,762.05,778.65,6798053
2020-10-06,782.0,788.0,777.0,780.35,4789613
2020-10-07,780.0,790.65,771.0,773.6,6086372
2020-10-08,775.0,815.6,774.9,811.45,12019994
2020-10-09,813.0,825.0,800.35,803.15,11673228
2020-10-12,805.0,819.75,800.15,813.65,6612623
2020-10-13,810.0,829.05,778.5,787.15,13964627
2020-10-14,788.8,794.55,766.8,781.5,8675723
2020-10-15,780.65,788.0,762.9,768.3,6291197
2020-10-16,766.95,787.5,758.4,782.35,9099048
2020-10-19,783.0,784.1,762.15,764.0,4351957
2020-10-20,765.0,774.7,756.3,764.3,6029721
2020-10-21,771.8,771.8,756.5,767.1,6932538
2020-10-22,765.0,769.85,744.0,757.5,8429302
2020-10-23,761.25,774.65,755.0,757.55,8515910
2020-10-26,761.2,763.75,742.3,747.15,4665293
2020-10-27,750.0,773.55,747.0,770.25,7004115
2020-10-28,771.4,780.0,762.15,765.25,7050213
2020-10-29,766.1,774.65,757.0,762.3,6084021
2020-10-30,765.7,767.5,746.0,754.5,4126277
2020-11-02,757.5,762.35,744.4,751.25,3265890
2020-11-03,756.1,770.55,750.75,759.3,5390467
2020-11-04,757.8,783.8,757.2,781.15,9035451
2020-11-05,786.0,796.1,778.3,793.5,6656549
2020-11-06,797.4,802.0,786.55,789.95,7765316
2020-11-09,795.1,804.0,752.3,763.2,21178707
2020-11-10,769.8,769.8,706.5,717.3,22558440
2020-11-11,727.0,745.5,718.6,742.35,18892977
2020-11-12,742.4,758.85,733.5,739.7,10422659
2020-11-13,742.5,751.0,740.15,744.65,6955531
2020-11-14,749.5,749.9,744.0,745.75,631992
2020-11-17,747.4,751.9,734.0,742.55,7313289
2020-11-18,747.3,752.0,733.5,742.95,7190828
2020-11-19,742.55,751.9,737.95,742.1,5804230
2020-11-20,742.0,748.45,732.25,739.9,5394676
2020-11-23,741.65,758.05,739.4,746.3,8690680
2020-11-24,748.3,752.0,741.6,748.45,5471533
2020-11-25,750.1,754.55,728.2,731.65,6060158
2020-11-26,734.0,741.0,726.5,738.7,6088729
2020-11-27,741.0,749.0,735.0,745.6,12777697
2020-12-01,753.0,760.0,746.15,755.6,6241872
2020-12-02,758.0,761.0,751.15,758.35,3983393
2020-12-03,760.0,764.8,756.05,762.15,3765555
2020-12-04,763.0,770.6,757.0,766.95,5423289
2020-12-07,766.95,782.5,766.0,773.15,6779545
2020-12-08,777.0,779.45,757.8,766.0,4166424
2020-12-09,769.9,773.9,759.95,762.4,4045201
2020-12-10,763.0,767.7,755.1,762.75,3679209
2020-12-11,764.0,766.1,753.0,755.85,3178041
2020-12-14,778.3,793.3,776.35,789.3,19785595
2020-12-15,789.3,798.0,779.25,781.65,8249684
2020-12-16,790.35,790.35,782.3,786.8,3817724
2020-12-17,790.75,794.85,781.1,783.2,3984988
2020-12-18,784.25,796.0,781.5,793.45,6487014
2020-12-21,793.0,816.9,760.0,778.5,14465355
2020-12-22,782.0,798.0,761.1,795.0,6139589
2020-12-23,796.35,827.0,792.25,824.65,8520251
2020-12-24,828.8,834.9,815.3,833.2,7294578
2020-12-28,837.6,839.0,825.2,830.15,4810932
2020-12-29,830.15,835.75,817.5,827.95,3311293
2020-12-30,830.0,830.0,816.05,823.8,2715404
2020-12-31,824.0,833.35,816.4,819.95,4842886
2021-01-01,822.8,828.95,820.65,826.6,2474916
2021-01-04,831.0,837.3,826.55,832.25,3487801
2021-01-05,832.25,843.75,825.3,827.25,4559213
2021-01-06,829.0,834.4,815.25,824.8,3318460
2021-01-07,830.0,830.45,818.0,826.55,2879675
2021-01-08,830.7,846.2,827.4,838.7,5072916
2021-01-11,839.0,860.0,832.75,856.85,5332109
2021-01-12,860.0,864.6,841.0,843.15,4338010
2021-01-13,847.35,852.0,832.5,841.7,3596529
2021-01-14,841.7,847.55,829.0,840.9,3652930
2021-01-15,839.0,844.9,821.0,823.7,3137877
2021-01-18,822.0,826.65,796.2,801.75,3742440
2021-01-19,802.5,825.4,802.5,822.45,3791378
2021-01-20,822.5,834.9,822.3,832.8,3056546
2021-01-21,835.0,839.3,809.0,812.75,3326213
2021-01-22,815.8,822.5,798.25,808.3,3883231
2021-01-25,813.0,857.0,808.25,836.8,10704200
2021-01-27,839.9,856.45,825.2,842.5,7410174
2021-01-28,835.5,848.85,825.7,841.9,4489853
2021-01-29,847.95,850.85,820.75,825.9,7185812
2021-02-01,815.0,831.0,779.95,806.4,13856367
2021-02-02,807.0,826.35,801.5,821.6,8486828
2021-02-03,826.0,878.9,824.2,849.25,15674616
2021-02-04,847.55,856.5,832.6,834.45,4639606
2021-02-05,839.6,854.9,830.5,847.7,7381183
2021-02-08,852.0,859.25,841.05,847.25,4244906
2021-02-09,848.0,856.85,839.0,841.75,4200281
2021-02-10,847.6,867.0,841.0,863.4,5665209
2021-02-11,868.0,874.9,856.0,859.8,5347864
2021-02-12,859.0,864.35,845.5,848.55,2473012
2021-02-15,850.1,856.6,842.0,844.3,2531913
2021-02-16,850.0,852.25,841.25,848.35,2808115
2021-02-17,849.45,854.7,833.0,835.7,2539649
2021-02-18,835.0,843.45,822.5,825.45,4114251
2021-02-19,823.8,825.45,799.0,807.35,3834443
2021-02-22,811.4,817.5,786.05,792.45,4090429
2021-02-23,795.0,803.15,788.4,790.95,3264477
2021-02-24,794.0,798.1,776.25,789.05,1587082
2021-02-25,795.0,814.0,790.45,809.15,5478169
2021-02-26,805.0,820.0,780.0,787.05,7549015
2021-03-01,795.0,800.5,782.0,789.8,2748271
2021-03-02,792.6,815.0,790.8,811.8,4275166
2021-03-03,817.95,818.15,807.6,812.5,3265559
2021-03-04,807.4,818.0,803.7,806.75,3640996
2021-03-05,806.5,812.0,800.25,805.15,3832170
2021-03-08,807.95,819.0,806.2,809.25,2915298
2021-03-09,812.6,816.7,792.1,797.0,2783825
2021-03-10,806.0,814.75,801.0,812.4,2512573
2021-03-12,816.5,818.7,802.0,805.95,2082799
2021-03-15,807.9,808.9,790.0,805.5,2651062
2021-03-16,805.1,808.5,787.0,792.3,3671229
2021-03-17,794.8,794.8,770.0,772.15,3246092
2021-03-18,776.0,778.45,750.85,755.15,2894624
2021-03-19,751.0,767.25,738.1,760.65,5262000
2021-03-22,762.0,784.6,758.7,772.85,3563266
2021-03-23,775.0,779.4,768.4,776.1,2118532
2021-03-24,777.8,798.7,772.65,792.95,6904173
2021-03-25,796.9,802.3,783.3,787.25,5292130
2021-03-26,791.0,799.0,781.25,787.45,2934548
2021-03-30,790.25,815.9,790.25,812.2,4453933
2021-03-31,811.0,823.95,805.0,815.1,3075406
2021-04-01,819.5,824.0,811.6,818.3,1910949
2021-04-05,825.0,827.0,806.1,819.75,2920638
2021-04-06,824.0,845.0,821.85,836.15,4569120
2021-04-07,836.15,844.9,830.25,840.85,2404472
2021-04-08,843.0,850.45,838.4,842.0,2459821
2021-04-09,840.9,892.3,836.65,883.05,11189432
2021-04-12,890.0,940.0,879.15,902.4,30141861
2021-04-13,921.95,932.6,878.3,885.2,11667200
2021-04-15,898.8,925.4,883.9,914.2,13218002
2021-04-16,919.75,944.25,910.9,938.05,13746268
2021-04-19,945.25,955.0,924.0,946.3,17805574
2021-04-20,965.1,966.35,941.1,949.3,10205616
2021-04-22,958.8,963.15,938.85,944.35,8522208
2021-04-23,944.35,952.85,922.75,935.6,7972589
2021-04-26,935.6,940.0,902.15,905.4,10255697
2021-04-27,913.0,919.5,901.0,912.4,5669049
2021-04-28,914.35,918.0,902.95,910.2,7251009
2021-04-29,911.95,917.4,904.0,906.5,4953091
2021-04-30,900.75,921.0,900.75,910.35,6459737
2021-05-03,919.1,924.4,906.4,910.2,6330144
2021-05-04,912.9,912.9,876.0,878.45,8347795
2021-05-05,885.0,899.0,869.0,888.65,10491085
2021-05-06,907.0,916.7,880.9,884.3,17973153
2021-05-07,893.0,895.5,877.0,882.9,5479029
2021-05-10,892.5,906.45,877.5,900.25,8379304
2021-05-11,899.95,905.95,888.2,890.9,5864464
2021-05-12,889.3,906.75,884.3,898.6,5224240
2021-05-14,909.0,921.0,900.8,904.05,15048471
2021-05-17,895.0,905.0,870.0,881.2,14122085
2021-05-18,887.0,888.35,878.45,884.4,5129966
2021-05-19,887.85,905.95,881.0,903.95,7242643
2021-05-20,906.0,927.9,905.0,924.2,12378690
2021-05-21,930.0,935.0,922.3,926.9,6740711
2021-05-24,931.0,945.5,926.15,931.25,6420035
2021-05-25,939.65,940.0,930.0,935.6,3695242
2021-05-26,941.0,951.95,939.05,945.15,5445187
2021-05-27,946.0,948.75,934.05,942.35,6249606
2021-05-28,940.2,947.35,931.0,934.35,2156991
2021-05-31,934.35,951.0,924.0,949.35,3183414
2021-06-01,952.0,958.0,943.55,946.45,2904962
2021-06-02,946.45,960.5,946.45,954.7,2449102
2021-06-03,955.0,959.7,946.0,948.25,2258695
2021-06-04,948.0,951.5,936.5,946.4,3057699
2021-06-07,951.75,951.75,937.55,939.8,2028426
2021-06-08,939.8,955.0,931.85,953.75,2278534
2021-06-09,954.8,975.0,950.2,958.65,5498857
2021-06-10,960.95,975.0,960.0,974.2,4754350
2021-06-11,975.0,982.3,965.5,967.85,3480545
2021-06-14,972.7,979.0,957.0,976.15,2377279
2021-06-15,975.0,978.85,967.15,969.7,1289684
2021-06-16,969.0,971.15,953.8,956.75,1684500
2021-06-17,955.0,959.75,943.5,950.95,2429291
2021-06-18,950.95,967.65,945.35,960.9,4978288
2021-06-21,958.0,962.7,950.5,960.15,1625660
2021-06-22,956.2,960.9,949.15,955.85,2344400
2021-06-23,956.0,966.0,954.2,957.75,1807471
2021-06-24,957.8,958.7,944.0,950.9,1769651
2021-06-25,951.0,961.0,948.95,957.1,2134441
2021-06-28,962.0,971.35,957.1,963.05,1759671
2021-06-29,964.0,989.0,960.05,979.6,4300755
2021-06-30,992.2,997.0,969.15,971.9,7195632
2021-07-01,977.2,980.0,967.2,978.1,2291137
2021-07-02,981.85,985.8,975.1,979.2,1421148
2021-07-05,979.3,983.85,973.1,974.7,1286458
2021-07-06,975.0,975.0,964.75,969.1,1157576
2021-07-07,968.0,968.95,961.0,965.2,1740439
2021-07-08,965.5,968.0,944.8,950.65,1662518
2021-07-09,952.0,965.6,949.95,959.8,1301555
2021-07-12,960.0,967.95,955.85,959.85,1122802
2021-07-13,962.2,969.85,956.05,965.65,1317621
2021-07-14,961.1,978.4,961.1,977.15,1729994
2021-07-15,979.0,981.0,972.05,973.6,979315
2021-07-16,973.6,989.9,973.6,977.15,2087320
2021-07-19,972.1,983.6,971.25,974.0,854347
2021-07-20,972.0,974.1,952.65,955.15,1520300
2021-07-22,958.1,958.95,947.2,949.4,922495
2021-07-23,952.0,957.7,946.95,948.0,1056183
2021-07-26,948.0,960.0,947.0,950.55,1306026
2021-07-27,952.5,958.5,909.0,913.1,3366104
2021-07-28,921.6,921.6,886.65,889.9,5094903
2021-07-29,894.35,899.95,872.0,883.1,4929314
2021-07-30,885.1,929.9,877.75,920.05,6280365
2021-08-02,928.3,933.6,913.4,921.05,2981630
2021-08-03,925.0,929.55,918.5,928.15,2014511
2021-08-04,928.15,942.5,927.0,939.65,2517694
2021-08-05,944.2,953.0,932.0,945.4,4022548
2021-08-06,939.0,939.0,909.0,911.3,9727673
2021-08-09,912.1,920.0,897.4,918.65,3310964
2021-08-10,920.0,923.8,905.0,912.6,2552532
2021-08-11,912.9,914.0,891.05,909.85,2174054
2021-08-12,912.0,916.2,903.7,905.3,2127392
2021-08-13,906.0,910.95,892.35,894.4,2919925
2021-08-16,896.0,901.1,886.05,888.25,1954152
2021-08-17,891.0,906.3,889.9,904.65,3767678
2021-08-18,900.2,910.7,900.0,908.85,2323095
2021-08-20,908.9,909.05,887.0,890.85,2354874
2021-08-23,898.0,908.0,888.65,898.35,2081206
2021-08-24,903.0,919.55,897.65,917.65,2588128
2021-08-25,917.0,923.6,905.95,912.6,1697757
2021-08-26,912.6,916.75,906.3,911.3,1522032
2021-08-27,913.8,925.45,907.5,923.9,1878603
2021-08-30,924.0,936.5,920.45,934.7,2016968
2021-08-31,935.0,949.7,930.3,947.8,2463088
2021-09-01,949.0,954.9,920.0,922.85,4434153
2021-09-02,927.0,960.0,923.4,955.25,3688123
2021-09-03,956.1,963.0,930.65,941.1,3110583
2021-09-06,945.85,958.0,942.65,950.2,1699875
2021-09-07,950.2,957.3,944.05,950.5,1113880
2021-09-08,948.0,953.15,940.0,951.8,1600457
2021-09-09,951.15,952.1,926.0,949.3,3769007
2021-09-13,946.0,953.9,942.55,950.45,865538
2021-09-14,954.8,958.35,949.6,953.15,1373821
2021-09-15,955.0,956.6,948.3,952.95,2509424
2021-09-16,954.5,964.8,950.2,954.0,3574908
2021-09-17,960.0,962.5,948.05,954.05,2006356
2021-09-20,953.0,953.0,929.8,938.1,2308294
2021-09-21,935.0,959.0,933.0,956.1,2438464
2021-09-22,952.25,974.25,951.65,964.5,2145512
2021-09-23,965.45,970.0,959.5,968.1,1297533
2021-09-24,969.6,983.4,960.45,967.65,1803409
2021-09-27,965.0,970.05,952.3,962.7,1217035
2021-09-28,960.5,977.0,950.8,971.0,1542732
2021-09-29,970.5,1005.0,965.15,987.6,4052980
2021-09-30,988.0,999.75,976.35,983.55,2312926
2021-10-01,980.0,991.9,973.1,986.2,1948517
2021-10-04,986.0,996.95,954.9,957.5,4097873
2021-10-05,961.8,961.9,928.45,934.55,4986700
2021-10-06,935.55,938.55,911.15,913.45,2615582
2021-10-07,920.0,922.25,898.0,916.05,7008049
2021-10-08,923.0,929.45,911.65,917.1,2075219
2021-10-11,922.8,923.15,910.0,913.75,1449593
2021-10-12,913.5,924.7,907.85,915.95,1164581
2021-10-13,921.65,924.45,912.05,913.5,1821818
2021-10-14,917.45,920.5,909.9,911.35,913675
2021-10-18,911.35,915.9,899.5,903.75,1913667
2021-10-19,906.0,917.3,903.25,906.2,1360282
2021-10-20,905.0,912.7,900.0,905.9,1941581
2021-10-21,914.45,917.9,901.6,911.55,2723509
2021-10-22,911.55,915.0,889.35,896.35,1360319
2021-10-25,895.9,913.0,890.0,901.85,1901039
2021-10-26,908.9,914.15,900.0,907.5,1405411
2021-10-27,916.95,926.9,902.45,922.5,5111161
2021-10-28,922.4,928.55,886.3,891.75,2224983
2021-10-29,893.0,917.0,885.25,905.05,2783659
2021-11-01,917.0,918.55,902.2,909.25,986133
2021-11-02,910.0,912.85,900.5,903.4,1038025
2021-11-03,909.55,914.7,903.7,912.65,1275433
2021-11-04,912.65,914.25,908.85,910.7,96347
2021-11-08,917.95,917.95,898.7,913.7,860650
2021-11-09,913.0,925.0,909.65,914.15,843911
2021-11-10,910.0,924.5,910.0,912.45,1597922
2021-11-11,912.45,912.45,896.0,904.9,1180372
2021-11-12,910.8,917.0,905.0,915.95,936613
2021-11-15,915.0,939.85,910.1,938.15,2615304
2021-11-16,943.15,943.9,919.0,921.75,1925000
2021-11-17,921.75,921.75,901.0,905.35,1996857
2021-11-18,905.3,907.0,891.0,892.3,1009418
2021-11-22,893.0,909.0,883.0,895.4,1443344
2021-11-23,891.7,918.55,890.0,910.6,1820473
2021-11-24,911.0,915.4,891.35,893.45,1392190
2021-11-25,894.0,902.45,884.0,899.95,1325422
2021-11-26,892.0,976.05,890.65,966.7,14458893
2021-11-29,974.0,998.0,956.0,965.0,8303735
2021-11-30,965.0,984.0,958.6,971.3,4771579
2021-12-01,980.75,986.7,921.85,928.15,3879683
2021-12-02,937.95,937.95,917.5,921.25,2749084
2021-12-03,930.0,930.0,908.3,912.05,2388529
2021-12-06,915.1,915.8,892.5,894.95,1573419
2021-12-07,898.3,898.3,884.0,889.25,2471419
2021-12-08,895.0,902.0,890.3,897.95,1663728
2021-12-09,900.0,902.0,890.05,894.5,1645541
2021-12-10,895.0,901.0,891.0,893.9,947538
2021-12-13,895.2,903.0,886.55,891.3,1785608
2021-12-14,893.5,907.85,891.0,895.6,2651452
2021-12-15,896.2,901.85,891.7,895.7,1192775
2021-12-16,903.5,903.5,878.25,881.0,2280037
2021-12-17,882.0,884.5,850.0,860.2,2824703
2021-12-20,864.0,898.45,861.1,893.8,8501360
2021-12-21,893.8,897.4,882.05,886.75,2301316
2021-12-22,889.0,893.85,880.95,889.7,1271710
2021-12-23,892.0,912.5,891.25,909.75,1970110
2021-12-24,910.2,912.9,901.8,908.3,1114033
2021-12-27,912.9,933.15,910.15,930.25,4596008
2021-12-28,932.0,936.3,923.05,933.3,1907169
2021-12-29,938.0,947.6,933.25,935.55,2687014
2021-12-30,937.0,955.0,936.1,952.75,1728986
2021-12-31,955.0,957.25,942.0,944.1,2039044
2022-01-03,947.05,947.9,925.8,930.5,2013140
2022-01-04,937.45,937.45,920.25,924.25,1238138
2022-01-05,926.5,931.8,919.0,928.55,1407995
2022-01-06,928.55,935.95,919.3,922.0,1384402
2022-01-07,926.4,926.65,913.35,914.75,1546099
2022-01-10,914.75,917.85,908.65,916.2,1637506
2022-01-11,917.5,921.75,913.0,915.95,1578147
2022-01-12,918.4,918.4,901.2,906.2,2090537
2022-01-13,912.0,929.15,908.7,924.05,2739659
2022-01-14,926.05,933.0,916.3,921.5,2321761
2022-01-17,915.6,920.2,909.0,910.2,1058857
2022-01-18,910.2,914.6,898.45,902.15,1830577
2022-01-19,900.05,901.6,885.1,895.65,1413292
2022-01-20,895.0,899.9,880.05,882.35,1614683
2022-01-21,880.0,880.0,860.0,867.45,1669132
2022-01-24,871.5,895.0,867.45,892.1,4992078
2022-01-25,891.4,909.0,881.1,905.65,2322693
2022-01-27,901.0,931.5,887.0,927.6,7859401
2022-01-28,926.55,942.0,917.45,932.25,2428175
2022-01-31,939.0,950.0,930.65,945.0,2008278
2022-02-01,948.0,959.0,938.8,946.4,2033319
2022-02-02,945.5,958.5,944.75,951.8,1735750
2022-02-03,953.0,957.0,944.55,952.75,1116446
2022-02-04,951.25,957.75,940.0,946.1,1428601
2022-02-07,946.2,947.0,927.05,933.3,949273
2022-02-08,933.3,951.0,931.1,948.05,1812035
2022-02-09,954.8,972.5,950.25,968.25,2513281
2022-02-10,969.0,977.35,963.0,975.05,2044733
2022-02-11,956.5,976.05,953.0,958.5,1292417
2022-02-14,947.0,962.9,938.85,954.9,2346622
2022-02-15,916.55,938.8,912.3,921.85,8304774
2022-02-16,938.0,940.25,920.1,933.1,2480569
2022-02-17,934.8,955.5,925.7,928.2,2843010
2022-02-18,927.5,929.85,903.05,909.1,3643338
2022-02-21,903.1,913.7,896.0,907.25,1860041
2022-02-22,893.2,918.0,890.75,913.4,1884736
2022-02-23,915.25,921.3,910.25,914.9,1399309
2022-02-24,899.8,908.75,888.15,895.8,2003438
2022-02-25,903.0,926.7,890.95,923.65,2825642
2022-02-28,920.05,929.95,911.0,925.05,1534018
2022-03-02,911.1,931.3,911.1,923.1,3276260
2022-03-03,925.0,945.0,919.55,934.9,2622469
2022-03-04,929.0,941.0,920.25,931.2,2453781
2022-03-07,921.9,946.0,917.05,941.15,2604231
2022-03-08,938.0,977.0,935.4,969.55,5826939
2022-03-09,969.55,987.55,960.05,981.55,3501351
2022-03-10,982.05,992.9,975.0,987.05,4146797
2022-03-11,984.25,1053.75,981.35,1043.95,11106725
2022-03-14,1045.0,1058.0,1036.75,1048.65,5590771
2022-03-15,1045.0,1083.0,1045.0,1068.05,7945333
2022-03-16,1077.0,1078.0,1049.15,1055.8,3379138
2022-03-17,1056.0,1066.4,1045.7,1048.5,3712730
2022-03-21,1067.8,1071.0,1049.1,1050.3,2039889
2022-03-22,1045.0,1049.25,1024.0,1032.6,2269544
2022-03-23,1044.9,1044.9,1011.25,1014.45,2781735
2022-03-24,1014.0,1040.1,1001.75,1029.0,3344649
2022-03-25,1033.3,1033.3,1006.0,1013.5,1680031
2022-03-28,1022.0,1044.25,1008.9,1017.1,3847112
2022-03-29,1020.2,1041.0,1020.2,1038.85,3194089
2022-03-30,1043.0,1054.8,1025.2,1028.95,3083750
2022-03-31,1030.0,1035.0,1013.6,1018.05,1976418
2022-04-01,1023.0,1025.9,1006.0,1014.85,1285646
2022-04-04,1018.0,1029.65,1003.45,1027.8,1665075
2022-04-05,1035.0,1036.0,1017.0,1021.45,1596381
2022-04-06,1014.0,1033.85,1014.0,1029.0,1487844
2022-04-07,1036.0,1062.65,1032.3,1036.7,3496357
2022-04-08,1038.45,1038.45,1005.0,1011.6,3001682
2022-04-11,1012.0,1028.3,1011.6,1025.5,2094493
2022-04-12,1021.5,1031.7,1013.0,1027.25,2746930
2022-04-13,1031.0,1033.8,1012.2,1016.6,1890795
2022-04-18,1016.6,1035.0,1010.1,1027.85,2092141
2022-04-19,1034.7,1038.9,980.35,1000.3,1813890
2022-04-20,1001.9,1015.0,990.05,1012.05,1796999
2022-04-21,1016.05,1020.0,996.7,998.55,1526774
2022-04-22,998.0,998.55,959.0,967.0,2455188
2022-04-25,957.1,963.0,946.3,953.15,1309361
2022-04-26,958.15,980.6,957.05,978.4,1806747
2022-04-27,965.2,980.25,964.0,977.75,1033333
2022-04-28,988.0,990.6,977.95,981.2,1840948
2022-04-29,981.3,994.9,976.5,981.2,1972427
2022-05-02,979.0,989.75,971.8,976.6,1767117
2022-05-04,977.5,983.0,947.05,957.55,2086372
2022-05-05,959.95,967.2,944.0,948.4,2161283
2022-05-06,937.8,946.35,925.4,934.75,1828238
2022-05-09,934.75,942.0,922.0,938.3,2047297
2022-05-10,930.0,939.6,918.55,926.15,1662201
2022-05-11,912.0,942.6,904.25,937.6,5296875
2022-05-12,935.0,937.0,915.5,920.75,2242769
2022-05-13,924.1,940.1,922.2,934.6,1734146
2022-05-16,926.05,945.0,926.05,933.4,1456551
2022-05-17,935.0,941.05,916.2,938.0,2301253
2022-05-18,945.8,961.2,941.35,957.1,2580102
2022-05-19,940.0,953.95,934.4,938.0,1198917
2022-05-20,950.0,982.6,939.0,978.4,2594816
2022-05-23,978.8,987.7,966.45,970.05,1220231
2022-05-24,977.0,977.7,961.75,970.4,1622192
2022-05-25,972.4,985.9,969.45,971.85,1950710
2022-05-26,972.1,977.35,960.25,964.55,1630614
2022-05-27,970.1,977.8,960.0,966.35,1249374
2022-05-30,968.4,992.0,968.0,986.8,2171285
2022-05-31,988.9,1004.9,978.7,992.95,4874664
2022-06-01,994.5,998.65,980.35,983.55,1285579
2022-06-02,977.5,1006.85,977.5,987.1,2639988
2022-06-03,990.05,998.75,957.15,960.95,1057504
2022-06-06,960.95,979.7,960.5,976.05,1412548
2022-06-07,971.55,979.65,962.0,972.75,1759986
2022-06-08,972.0,976.05,956.9,962.95,1874689
2022-06-09,962.9,974.3,955.0,971.95,1405851
2022-06-10,960.0,971.6,960.0,966.8,776457
